user,item,unknown,Action,Adventure,Animation,Children's,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,rating
628,242,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
641,242,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
655,242,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
680,242,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
697,242,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
707,242,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
721,242,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
724,242,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
733,242,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
743,242,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
753,242,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
758,242,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
767,242,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
803,242,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
845,242,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
863,242,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
1,243,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,243,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,243,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
13,243,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15,243,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17,243,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,243,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
21,243,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
38,243,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
48,243,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
59,243,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
83,243,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
92,243,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
125,243,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
126,243,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
130,243,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
133,243,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
137,243,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
159,243,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
169,243,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
181,243,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
199,243,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
200,243,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
205,243,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
210,243,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
223,243,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
224,243,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
234,243,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
253,243,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
254,243,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
256,243,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
261,243,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
274,243,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
290,243,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
297,243,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
304,243,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
323,243,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
348,243,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
387,243,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
393,243,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
397,243,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
401,243,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
424,243,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
428,243,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
440,243,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
463,243,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
488,243,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
505,243,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
510,243,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
526,243,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
533,243,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
537,243,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
550,243,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
552,243,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
587,243,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
589,243,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
592,243,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
598,243,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
602,243,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
609,243,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
612,243,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
620,243,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
630,243,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
645,243,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
650,243,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
660,243,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
663,243,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
677,243,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
691,243,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
699,243,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
712,243,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
721,243,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
728,243,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
732,243,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
754,243,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
771,243,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
782,243,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
797,243,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
798,243,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
804,243,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
810,243,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
811,243,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
813,243,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
816,243,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
824,243,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
825,243,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
832,243,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
847,243,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
880,243,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
881,243,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
887,243,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
897,243,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
898,243,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
936,243,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
938,243,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
1,244,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2
15,244,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2
21,244,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4
27,244,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3
141,244,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5
144,244,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3
178,244,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
250,244,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4
270,244,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3
271,244,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2
291,244,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2
299,244,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2
334,244,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3
344,244,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3
345,244,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3
392,244,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3
407,244,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3
425,244,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
437,244,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3
449,244,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4
463,244,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4
474,244,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4
486,244,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3
637,244,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
697,244,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5
699,244,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3
733,244,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2
770,244,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4
782,244,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4
854,244,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3
870,244,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3
916,244,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4
936,244,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4
1,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2
10,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,4
21,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
32,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2
33,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3
40,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3
46,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3
54,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,4
62,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2
83,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2
84,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,4
90,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3
92,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,4
94,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
99,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3
102,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3
109,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3
110,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3
112,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,4
113,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3
119,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,4
128,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2
129,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2
130,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
133,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3
146,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,5
149,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3
155,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2
159,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,5
164,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,5
173,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,4
177,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3
178,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3
181,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2
190,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,4
197,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,4
200,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3
204,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3
222,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3
225,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2
229,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3
240,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,4
255,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
256,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,4
257,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,4
261,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,4
263,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,4
265,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,4
276,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3
278,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3
280,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3
291,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2
293,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3
294,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3
297,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3
303,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3
305,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
323,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2
327,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
328,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,4
329,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3
332,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,4
334,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2
344,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3
345,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2
347,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,5
348,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,4
351,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3
353,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,4
357,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,4
362,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,4
378,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3
393,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3
396,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3
402,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
413,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2
416,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2
427,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,5
428,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,5
433,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3
435,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2
438,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,5
440,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,4
443,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3
444,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,4
445,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2
446,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,4
450,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,4
451,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2
454,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3
455,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3
458,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2
486,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3
488,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3
494,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3
500,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2
501,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3
510,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3
526,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2
529,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3
531,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,4
533,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3
548,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,4
551,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3
554,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3
564,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,4
578,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3
587,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
592,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
593,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3
594,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3
599,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3
616,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3
624,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3
627,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,4
629,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3
637,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3
642,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,4
653,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,4
666,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3
670,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,4
674,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,4
676,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,4
677,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,5
696,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,4
697,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3
721,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3
724,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2
733,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3
749,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,4
750,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3
755,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,4
756,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3
759,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3
768,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2
775,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3
777,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,5
782,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,4
791,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,4
801,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3
804,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,4
818,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,4
819,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3
824,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2
825,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,5
827,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3
834,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,4
860,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3
880,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2
885,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2
896,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,4
907,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,4
920,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2
921,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
926,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3
938,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3
1,246,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5
6,246,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3
26,246,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4
73,246,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3
77,246,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5
85,246,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4
92,246,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4
94,246,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4
113,246,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5
116,246,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5
130,246,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4
145,246,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4
176,246,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5
178,246,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4
189,246,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4
212,246,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5
